id,text,difficulty,category,status,group
w_027ce0f0fa,богемність,hard,personality,reject,
w_8a67a78aa3,брандмауер,hard,technology,reject,
w_13b89135aa,буржуа,hard,people,reject,
w_9fef85d555,буття,hard,abstract,reject,
w_4e2af3379b,буферизація,hard,technology,reject,
w_0cfb17f9b9,вахта пам'яті,hard,events,reject,
w_2f8ddfd5de,ввп,hard,society,reject,
w_148d432608,вексель,hard,work,reject,
w_a80577c39f,великі дані,hard,technology,reject,
w_440f9f9a30,верстка,hard,actions,reject,
w_0a6659c55a,витік даних,hard,internet,reject,
w_f2497186d3,візуалізація,hard,actions,reject,
w_cc63cc586a,вільнодумство,hard,personality,reject,
w_e5e3a1c2fe,волатильність,hard,work,reject,
w_4ce2273dbd,волюнтаризм,hard,behavior,reject,
w_074362a773,вотум недовіри,hard,society,reject,
w_645e445c99,вуглецевий слід,hard,science,reject,
w_3bd2980472,геноцид,hard,society,reject,
w_cdb1db73da,гібридна війна,hard,society,reject,
w_f91ced514e,гласність,hard,history,reject,
w_ddcf9c7873,глибокодумність,hard,personality,reject,
w_8a1d22f070,глобалізація,hard,society,reject,
w_8cfbb11b25,голодування,hard,events,reject,
w_12e1d42e6b,гостьовий шлюб,hard,relationships,reject,
w_c406e9665f,губернатор,hard,professions,reject,
w_d7ffd7d60c,гуманізм,hard,history,reject,
w_2f83cc1af6,гуманітаризм,hard,society,reject,
w_2fd4e0f896,гуманітарний коридор,hard,events,reject,
w_a23392e795,двоємислення,hard,behavior,reject,
w_1ae5afd42f,девальвація,hard,society,reject,
w_15f91fc46d,деградація,hard,abstract,reject,
w_7a93533e06,дедукція,hard,abstract,reject,
w_fba2fcaee3,дезінформація,hard,society,reject,
w_785b7afbe9,декомунізація,hard,society,reject,
w_40911a0500,демографія,hard,society,reject,
w_e89de7aea6,демонізація,hard,behavior,reject,
w_1eac38f0b5,деморалізація,hard,emotions,reject,
w_b3ce85e222,демпінг,hard,work,reject,
w_330b2a315a,деномінація,hard,society,reject,
w_1590111a17,дивіденд,hard,work,reject,
w_a2c5c35553,дисбаланс,hard,abstract,reject,
w_655f900c38,дисидентство,hard,history,reject,
w_504c63ce29,дискредитація,hard,behavior,reject,
w_d01dec4327,диференціал,hard,science,reject,
w_98ede495b2,дифірамб,hard,behavior,reject,
w_c1a03533ff,діалектика,hard,abstract,reject,
w_99f4f33c69,дідівщина,hard,relationships,reject,
w_8ae7c2cac0,діловодство,hard,work,reject,
w_f7c128b784,дозування,hard,actions,reject,
w_bfc673c718,дотація,hard,society,reject,
w_f606f4cc8f,драйвер,hard,technology,reject,
w_0c655ab50e,евфемізм,hard,abstract,reject,
w_92eb67c0af,еквівалент,hard,abstract,reject,
w_6aed00c12d,екзальтація,hard,emotions,reject,
w_af33086bdb,екзитпол,hard,society,reject,
w_c034b3418f,еклектика,hard,abstract,reject,
w_1aa5f55799,експансія,hard,society,reject,
w_3d304c500d,екстрадиція,hard,society,reject,
w_5e64346c6d,екстремізм,hard,society,reject,
w_e468330b35,електроліт,hard,science,reject,
w_6d2fd93efd,еллінізм,hard,history,reject,
w_996288f7ab,Ель-Ніньйо,hard,science,reject,
w_3c64761b49,емансипація,hard,history,reject,
w_155cb5f6e7,ембарго,hard,society,reject,
w_b567877f4d,емісія,hard,work,reject,
w_d6c23085c3,епіграма,hard,abstract,reject,
w_7b4d2930a6,ергономіка,hard,work,reject,
w_af429baa91,ерудиція,hard,abstract,reject,
w_4b16d3f471,ескалація,hard,society,reject,
w_a71fb5a6a6,жовчність,hard,personality,reject,
w_7f61f684bf,закладка каменю,hard,events,reject,
w_f143e4cbd4,заколот,hard,events,reject,
w_d611aa9839,зашореність,hard,personality,reject,
w_fe86f2f426,зваблення,hard,relationships,reject,
w_b0117febd7,звинувачення жертви,hard,behavior,reject,
w_b0a442c182,землевпорядник,hard,professions,reject,
w_fb234f4929,земляцтво,hard,relationships,reject,
w_ef154f8fc0,ідеологізація,hard,behavior,reject,
w_d2cb8e26a0,ізотоп,hard,science,reject,
w_e99ab58f86,імплантація,hard,actions,reject,
w_3491fbeac8,імплементація,hard,society,reject,
w_f21bc84d69,імпозантність,hard,personality,reject,
w_663c5ddaad,імунізація,hard,science,reject,
w_1295ebaedf,інвазивний вид,hard,science,reject,
w_658b6247f1,індукція,hard,science,reject,
w_4fd89ce5fe,індустріалізація,hard,history,reject,
w_6fb77e36ac,інертність,hard,science,reject,
w_7e6adc645a,інкрустація,hard,actions,reject,
w_037e521fe7,інновація,hard,technology,reject,
w_90e050d799,інсинуація,hard,behavior,reject,
w_6ba4759383,інтервенція,hard,society,reject,
w_66c9aa28a5,інтерпретація,hard,abstract,reject,
w_277ff4bb36,інтимність,hard,relationships,reject,
w_2be1ee3f19,інтуїтивність,hard,abstract,reject,
w_a8c4ed205f,інформаційна війна,hard,society,reject,
w_c95efd540b,інфошум,hard,internet,reject,
w_ac3b8860d1,істеблішмент,hard,people,reject,
w_f8c4c1b8d6,кадастр,hard,society,reject,
w_3af9e14c7f,каденція,hard,music,reject,
w_69da46528d,кадровик,hard,professions,reject,
w_f0b0414b05,калька,hard,abstract,reject,
w_fca2ed9156,канонізація,hard,events,reject,
w_532763d71d,капіталізм,hard,society,reject,
w_80acf3f53d,картель,hard,society,reject,
w_bff10983bf,касація,hard,society,reject,
w_5dcff767b6,каста,hard,history,reject,
w_5b426942ec,каталізатор,hard,science,reject,
w_c2be558b5d,категоричність,hard,abstract,reject,
w_d4f2a01ddc,кворум,hard,society,reject,
w_e32d9a682e,клановість,hard,relationships,reject,
w_debd6d41f2,класифікація,hard,science,reject,
w_86c9ec71d9,ключові показники,hard,work,reject,
w_180273c73e,колабораціонізм,hard,society,reject,
w_8550175d01,колективна травма,hard,emotions,reject,
w_8bdfdb6c5e,колонізація,hard,history,reject,
w_c0bed7e6f5,компенсація,hard,work,reject,
w_15db062d71,компіляція,hard,behavior,reject,
w_b69aa5cf88,комплекс жертви,hard,emotions,reject,
w_8e80db194a,консенсус,hard,society,reject,
w_a6511d4790,консерватизм,hard,society,reject,
w_b1c179bbcb,константа,hard,abstract,reject,
w_c3c9579c44,конфігурація,hard,technology,reject,
w_47d4f50f89,конфронтація,hard,society,reject,
w_97a8d7a287,концепція,hard,abstract,reject,
w_5823d660b0,концерн,hard,work,reject,konvert
w_64e8717727,концесія,hard,society,reject,
w_28dcd9d3a1,кореляція,hard,science,reject,
w_4baa058cf8,корифей,hard,people,reject,
w_091474a702,космополіт,hard,people,reject,
w_ca24650f6d,кровна помста,hard,relationships,reject,
w_f1f8c7225f,кругова порука,hard,relationships,reject,
w_69d1c7ebf0,культ особи,hard,history,reject,
w_b98f1539ac,легалізація,hard,society,reject,
w_3e5bebcbdb,легітимність,hard,society,reject,
w_ab733d31da,лібералізм,hard,society,reject,
w_76ecfdadb7,ліквідність,hard,work,reject,
w_3a7bb57e6a,літосфера,hard,science,reject,
w_d4b457a015,літота,hard,abstract,reject,
w_5f12fa9bc9,лобізм,hard,society,reject,
w_f169875ad7,локалізація,hard,technology,reject,
w_dbfe895eae,люстрація,hard,society,reject,
w_cce5d2916d,мажоритарка,hard,society,reject,
w_4228c4ae3c,маргінал,hard,people,reject,
w_ade3ff3a10,мародерство,hard,behavior,reject,
w_f7fda44589,матеріалізм,hard,abstract,reject,
w_81ff2b482e,машинопис,hard,actions,reject,
w_ed0db2f29a,мвф,hard,society,reject,
w_93904a1037,мезальянс,hard,relationships,reject,
w_11e35f65ad,методологія,hard,science,reject,
w_aa845bcd75,миротворча місія,hard,events,reject,
w_ed6b3fae48,мікроорганізм,hard,science,reject,
w_f9919fcbb3,міщанство,hard,personality,reject,
w_8bdb8e4055,мобілізація,hard,events,reject,
w_e32669f89c,моральна травма,hard,emotions,reject,
w_d86f3fa100,мракобісся,hard,behavior,reject,
w_5a87cab935,набу,hard,society,reject,
w_cc8314e2ff,наглядова рада,hard,work,reject,
w_7ff11dcea2,надпровідність,hard,science,reject,
w_27fe403113,напівпровідник,hard,technology,reject,
w_95c20b00ca,наратив,hard,abstract,reject,
w_5d7ab430c9,національне відродження,hard,history,reject,
w_2912705bf2,негласна домовленість,hard,relationships,reject,
w_fef4ae2d4e,нейтралізація,hard,science,reject,
w_4ab52aa37e,неологізм,hard,abstract,reject,
w_e1fa7a3340,непримиренність,hard,personality,reject,
w_270713d7c2,непритязаність,hard,personality,reject,
w_31afe88de1,низькопоклонство,hard,behavior,reject,
w_d517ff50f0,ніщо,hard,abstract,reject,
w_de3935f252,номенклатура,hard,society,reject,
w_41449da34d,ноу-хау,hard,work,reject,
w_4fa3597c1d,нувориш,hard,people,reject,
w_45a11beb51,обвал шахти,hard,events,reject,
w_8d3eba1cee,обиватель,hard,people,reject,
w_af9766073c,облігація,hard,work,reject,
w_ffd6540f84,обмін полоненими,hard,events,reject,
w_da76278640,обструкція,hard,behavior,reject,
w_e7845313cc,окупність,hard,work,reject,
w_3ce59288dd,олігархія,hard,society,reject,
w_0e49972e9c,омонім,hard,abstract,reject,
w_a6a20c9783,опортунізм,hard,personality,reject,
w_4e3ed02035,оптимізація,hard,technology,reject,
w_ba335c6b3b,оферта,hard,work,reject,
w_5ce1233037,офшор,hard,society,reject,
w_081a914136,оцифрування,hard,technology,reject,
w_7462158d84,п'ята колона,hard,society,reject,
w_5f746ddfee,п'ятирічка,hard,history,reject,
w_632f7ebb99,пакт,hard,society,reject,
w_10135c5152,паплюження,hard,behavior,reject,
w_7bdf73cbd7,паронім,hard,abstract,reject,
w_8fe9bcff2c,патерналізм,hard,relationships,reject,
w_d06eb884a2,патологоанатом,hard,professions,reject,
w_b15bd19c2e,патріархат,hard,history,reject,
w_435eb0b97f,пацифіст,hard,people,reject,
w_788e9a994d,перебіжчик,hard,people,reject,
w_12a4b26f84,перебудова,hard,history,reject,
w_717a7d7c64,перепоховання,hard,events,reject,
w_11a768201a,персона нон грата,hard,society,reject,
w_8cf704b725,пієтет,hard,emotions,reject,
w_aa7052584a,ПЛР,hard,science,reject,
w_ded2e51f77,позиціонування,hard,work,reject,
w_4dea33aab9,полімер,hard,science,reject,
w_0f808ec805,політв'язень,hard,people,reject,
w_a3d5f6715b,політкоректність,hard,behavior,reject,
w_4f9c3315bf,полярність,hard,science,reject,
w_4c7523b5c1,популізм,hard,society,reject,
w_0db23114c3,постулат,hard,abstract,reject,
w_8647755702,правозахисник,hard,professions,reject,
w_d5b3cf1ec7,прецедент,hard,society,reject,
w_aea94505eb,приписки,hard,behavior,reject,
w_deb56dd2df,програма-вимагач,hard,technology,reject,
w_6beab79b7d,прожектерство,hard,behavior,reject,
w_ee05a5f52d,пронозливість,hard,personality,reject,
w_07ddc9af45,простій,hard,work,reject,
w_c2f7793143,профанація,hard,abstract,reject,
w_203a9998cf,профорієнтація,hard,school,reject,
w_d58d2e865d,психологічне насильство,hard,relationships,reject,
w_5726983769,пуританство,hard,personality,reject,
w_8bee33f48a,ратифікація,hard,society,reject,
w_1bd2232648,рвачтво,hard,behavior,reject,
w_a0549beb81,реабілітація,hard,actions,reject,
w_e5d3743a8a,резервний фонд,hard,work,reject,
w_d585967345,резолюція,hard,society,reject,
w_eca0f064f4,реквізиція,hard,events,reject,
w_22b9e3e2b1,рентабельність,hard,work,reject,
w_f22e488c4a,реплікація,hard,science,reject,
w_fb80bbf499,репресії,hard,society,reject,
w_60ce9649fe,респектабельність,hard,personality,reject,
w_ca1318694e,реституція,hard,society,reject,
w_7cf847b81c,референдум,hard,society,reject,
w_b4c1751ffa,рецесія,hard,society,reject,
w_2a0e862b8f,речник,hard,professions,reject,
w_5527820b4e,розкуркулення,hard,history,reject,
w_6f753f9951,розправа,hard,behavior,reject,
w_f82b672a7b,розпуста,hard,behavior,reject,
w_f74bcf74ae,розстріляне відродження,hard,history,reject,
w_4442de3d10,романтизація,hard,behavior,reject,
w_0ca48e33b3,ротонда,hard,places,reject,
w_af91f0509f,роялті,hard,work,reject,
w_9f818d93ea,рудимент,hard,science,reject,
w_e39cefeb2d,русифікація,hard,society,reject,
w_0037fb300d,самоврядування,hard,society,reject,
w_ef8d9176e7,самоненависть,hard,emotions,reject,
w_f1eec1f1f3,самоосуд,hard,emotions,reject,
w_77efb8d0b7,самоприниження,hard,emotions,reject,
w_13f38466aa,самосуд,hard,behavior,reject,
w_a7daff9faf,санкції,hard,society,reject,
w_0d9d67e731,сатисфакція,hard,behavior,reject,
w_660cb6e5b2,святенництво,hard,personality,reject,
w_567fbe7529,сегрегація,hard,society,reject,
w_4fe4a04668,секс без зобов'язань,hard,relationships,reject,
w_f0e8fe7718,сепаратизм,hard,society,reject,
w_7e82aab2d5,сибаритство,hard,personality,reject,
